subjID	opt1hprob	opt2hprob	opt1hval	opt1lval	opt2hval	opt2lval	choice
39	0.2	0.9	-17	-29	48	-11	2
39	0.7	0.1	27	-26	28	-48	2
39	0.8	0.1	-22	-23	16	-45	2
39	0.5	0.8	50	38	49	-34	1
39	0.1	0.8	-12	-24	33	-21	2
39	0.6	0.8	15	-12	15	-45	1
39	0.7	0.4	-4	-42	-23	-25	2
39	0.5	0.4	23	-37	39	-4	2
39	0.1	0.6	17	14	38	-7	2
39	0.8	0.1	0	-4	29	11	2
39	0.3	0.8	43	-38	-31	-42	1
39	0.3	0.7	3	-22	46	10	2
39	0.8	0.7	15	-8	28	-43	1
39	0.7	0.1	48	-48	50	-11	1
39	0.2	0.6	20	-15	12	-40	2
39	0.8	0.1	42	41	-13	-41	1
39	0.9	0.2	16	-15	-17	-24	2
39	0.7	0.5	41	-19	44	-20	1
39	0.7	0.1	-5	-49	40	24	2
39	0.1	0.9	28	27	0	-2	1
39	0.3	0.4	2	-47	35	-39	1
39	0.3	0.7	-27	-50	-20	-22	1
39	0.3	0.3	20	14	49	12	2
39	0.1	0.8	24	-19	25	-17	2
39	0.7	0.9	38	-30	28	-14	2
39	0.9	0.5	14	-11	11	-1	1
39	0.7	0.1	-25	-43	-23	-37	2
39	0.8	0.3	13	10	-14	-18	1
39	0.7	0.8	26	15	-33	-42	1
39	0.4	0.9	46	41	45	-22	1
39	0.8	0.1	25	-49	36	-42	1
39	0.9	0.3	-4	-44	-3	-48	2
39	0.9	0.1	40	-29	10	3	1
39	0.4	0.1	20	-49	4	-16	1
39	0.9	0.9	1	-36	29	-6	2
39	0.1	0.6	22	-14	44	-7	2
39	0.6	0.4	4	-21	11	-37	2
39	0.9	0.2	36	-12	-16	-21	1
39	0.6	0.4	-36	-50	11	-17	2
39	0.5	0.7	24	-7	25	-24	2
39	0.7	0.3	-12	-37	39	-17	2
39	0.2	0.9	2	-7	45	-13	2
39	0.8	0.8	38	-18	33	-32	2
39	0.7	0.4	-8	-48	-2	-11	2
39	0.8	0.5	17	3	25	5	1
39	0.2	0.8	33	5	37	-41	1
39	0.7	0.6	19	5	14	-45	1
39	0.4	0.3	50	-42	-19	-26	1
39	0.9	0.4	-25	-28	30	-16	2
39	0.3	0.1	4	-8	46	42	2
39	0.8	0.9	46	44	38	36	2
39	0.4	0.1	28	-19	25	-35	1
39	0.5	0.6	50	30	-42	-48	1
39	0.1	0.6	15	-3	2	-37	1
39	0.5	0.9	43	-6	-24	-42	2
39	0.2	0.5	29	-44	19	-6	2
39	0.4	0.5	43	-35	-18	-34	1
39	0.4	0.6	12	-18	-23	-42	1
39	0.9	0.7	38	-11	-11	-47	1
39	0.8	0.2	47	36	42	-34	1
39	0.4	0.7	31	-50	9	6	2
39	0.5	0.4	14	1	19	16	2
39	0.2	0.8	-15	-37	39	-24	2
39	0.9	0.4	1	-3	42	-3	1
39	0.8	0.2	15	-20	-6	-19	1
39	0.2	0.5	22	4	24	-17	2
39	0.5	0.1	35	-45	-24	-33	1
39	0.2	0.4	31	-27	41	-5	2
39	0.2	0.8	50	-18	0	-11	2
39	0.8	0.3	37	26	27	-15	1
39	0.8	0.7	35	-15	50	42	2
39	0.6	0.9	47	-29	42	-16	2
39	0.1	0.8	-30	-38	-8	-32	1
39	0.6	0.4	-1	-45	-1	-22	1
39	0.9	0.5	31	-13	45	-8	1
39	0.3	0.3	-3	-27	-12	-40	2
39	0.9	0.4	-18	-31	35	-11	2
39	0.8	0.3	36	6	-36	-49	1
39	0.2	0.1	5	-40	-16	-29	1
39	0.5	0.3	26	-9	37	-10	2
39	0.9	0.2	9	-29	22	18	2
39	0.5	0.8	-27	-49	6	-22	1
39	0.6	0.2	-8	-50	-16	-50	1
39	0.9	0.8	-19	-33	-1	-4	2
39	0.2	0.1	3	-4	48	-38	2
39	0.5	0.1	42	36	40	-43	1
39	0.4	0.7	-13	-48	16	11	2
39	0.9	0.9	11	-21	42	-4	2
39	0.7	0.2	9	-39	33	-33	1
39	0.7	0.9	21	4	8	0	2
39	0.4	0.8	-32	-42	45	-17	2
39	0.4	0.6	34	-20	30	-44	2
39	0.5	0.8	29	-24	48	23	2
39	0.3	0.8	27	6	-8	-12	1
39	0.7	0.7	-16	-29	-34	-49	1
39	0.3	0.8	38	-34	-17	-24	1
39	0.5	0.1	-39	-45	48	-23	2
39	0.5	0.7	-13	-24	-21	-34	2
39	0.6	0.3	3	1	21	-34	2
39	0.8	0.2	4	-8	-3	-16	1
39	0.8	0.1	48	-12	21	-50	2
39	0.5	0.2	-9	-25	50	-6	1
39	0.9	0.8	-24	-36	21	-28	2
39	0.5	0.9	3	-50	47	-1	2
39	0.8	0.9	50	-31	14	-33	1
39	0.6	0.4	-17	-27	49	-21	2
39	0.7	0.9	-33	-48	-6	-43	2
39	0.8	0.9	46	-37	-28	-50	1
39	0.2	0.1	9	0	30	3	2
39	0.2	0.7	3	-50	50	37	2
39	0.6	0.9	43	10	1	-21	1
39	0.2	0.7	-11	-14	35	-45	2
39	0.3	0.7	-7	-34	36	23	2
39	0.3	0.8	13	-14	42	-39	2
39	0.4	0.1	-24	-37	29	-28	1
39	0.8	0.8	-29	-30	22	11	2
39	0.8	0.4	31	-36	49	25	2
39	0.8	0.6	35	22	-1	-12	1
39	0.3	0.9	33	-23	-25	-37	2
39	0.9	0.8	37	-14	6	-15	1
39	0.9	0.2	-12	-47	33	-17	2
39	0.4	0.2	35	-25	47	2	1
39	0.4	0.4	-19	-36	17	-18	2
39	0.1	0.2	30	-45	30	17	2
39	0.1	0.5	45	29	18	-48	2
39	0.6	0.1	31	-23	39	-40	1
39	0.2	0.1	30	27	11	-22	1
39	0.8	0.1	-1	-33	32	20	2
39	0.6	0.7	2	-39	38	-5	2
39	0.3	0.9	-1	-32	10	8	2
39	0.5	0.2	30	-47	43	-40	1
39	0.8	0.9	-26	-44	-3	-41	2
39	0.1	0.3	49	1	41	-27	1
39	0.1	0.8	1	-41	40	22	2
39	0.5	0.1	16	-8	19	-11	1
39	0.1	0.2	4	-12	-21	-24	2
39	0.4	0.4	50	-21	-3	-42	1
39	0.6	0.7	6	-16	32	-38	2
39	0.3	0.3	29	-3	44	1	2
39	0.5	0.6	32	-30	37	-16	2
39	0.5	0.9	28	12	14	-20	2
39	0.3	0.6	27	13	50	-40	1
39	0.6	0.1	22	6	40	-15	1
39	0.2	0.8	0	-49	45	-18	2
39	0.9	0.2	50	-24	48	20	2
39	0.9	0.5	35	-6	48	-44	1
39	0.6	0.3	48	22	40	-4	1
39	0.9	0.7	-40	-42	-22	-31	2
39	0.3	0.7	45	35	7	-27	2
39	0.8	0.5	14	-6	12	-20	1
39	0.5	0.3	5	-26	50	25	2
39	0.2	0.8	-19	-40	29	9	2
39	0.4	0.3	40	8	-16	-42	1
39	0.8	0.9	-25	-40	-19	-38	2
39	0.3	0.7	50	19	29	-17	1
39	0.1	0.7	22	8	6	-13	1
39	0.9	0.4	-21	-33	42	3	2
39	0.1	0.3	26	-33	13	-31	2
39	0.4	0.4	42	-47	14	-9	1
39	0.3	0.2	0	-12	2	-7	2
39	0.3	0.9	-3	-26	41	11	2
39	0.1	0.6	23	1	31	22	2
39	0.9	0.1	-11	-33	44	20	2
39	0.4	0.9	47	32	-2	-8	1
39	0.2	0.8	44	37	26	-30	2
39	0.7	0.3	37	-13	30	11	2
39	0.8	0.8	25	-22	27	-9	1
39	0.5	0.4	48	-10	24	17	1
39	0.8	0.8	31	-23	-8	-26	1
39	0.7	0.4	24	-47	36	35	2
39	0.3	0.6	39	5	1	-27	1
39	0.8	0.9	27	4	45	29	2
39	0.5	0.8	31	6	33	-18	1
39	0.6	0.4	40	-16	23	-25	1
39	0.1	0.2	22	-40	27	-34	2
39	0.4	0.8	49	9	-6	-20	1
39	0.2	0.7	-10	-20	-7	-38	2
39	0.8	0.3	-9	-13	50	-4	2
39	0.6	0.7	-25	-28	-6	-45	1
39	0.5	0.3	-20	-26	-5	-31	2
39	0.8	0.4	25	8	-30	-33	1
39	0.7	0.7	30	-2	26	-18	2
39	0.7	0.3	27	21	-15	-37	1
39	0.6	0.1	40	-2	-10	-15	1
39	0.6	0.4	7	-34	43	-10	2
39	0.5	0.1	47	-21	44	18	1
39	0.2	0.9	20	0	18	11	2
39	0.2	0.9	9	-48	48	30	2
39	0.7	0.9	-13	-15	40	27	2
39	0.5	0.7	-18	-45	-11	-26	2
39	0.6	0.4	-14	-49	-8	-11	2
39	0.5	0.2	49	47	48	-10	1
39	0.9	0.8	20	-46	3	-43	1
39	0.1	0.7	-17	-48	50	17	2
39	0.4	0.8	-35	-41	39	-43	2
39	0.6	0.5	43	17	-42	-50	1
39	0.1	0.1	14	-39	48	-22	1
39	0.5	0.1	40	-4	-7	-12	1
39	0.6	0.7	48	-37	15	-24	1
39	0.6	0.6	23	-42	14	-32	1
39	0.4	0.4	8	-40	37	25	2
39	0.6	0.9	31	-1	33	-9	2
39	0.7	0.2	-29	-49	-14	-38	1
39	0.9	0.6	38	-36	12	-11	1
39	0.4	0.4	-4	-49	30	-32	2
39	0.7	0.3	34	-8	43	0	2
39	0.7	0.8	25	15	-28	-48	1
39	0.7	0.4	-33	-50	12	-47	1
39	0.8	0.2	41	1	-9	-10	1
39	0.8	0.8	48	35	49	-46	1
39	0.5	0.6	24	23	24	22	2
39	0.7	0.6	1	-6	5	-14	1
39	0.1	0.9	30	26	-19	-50	1
39	0.1	0.1	6	5	2	-29	1
39	0.6	0.8	30	-17	38	12	2
39	0.8	0.7	18	-30	4	-24	1
39	0.4	0.8	48	30	20	-43	2
39	0.5	0.3	39	-41	2	-32	1
39	0.7	0.5	6	-42	7	-20	2
39	0.6	0.5	1	-28	37	28	2
39	0.1	0.9	9	-13	44	38	2
39	0.6	0.7	41	11	13	-27	1
39	0.7	0.2	-24	-47	11	1	2
39	0.8	0.6	0	-12	15	-6	2
39	0.3	0.7	18	-44	35	33	2
39	0.6	0.7	0	-35	-24	-42	1
39	0.7	0.9	13	-4	13	-9	2
39	0.6	0.9	42	-34	-18	-21	1
39	0.8	0.2	43	-25	-22	-27	1
39	0.3	0.3	-3	-15	-25	-49	1
39	0.5	0.2	39	-40	-24	-47	1
39	0.2	0.2	-13	-19	10	-36	1
39	0.3	0.5	23	2	-25	-26	1
39	0.4	0.6	46	44	38	-14	1
39	0.7	0.8	19	6	39	37	2
39	0.3	0.6	-13	-41	24	-35	2
39	0.6	0.9	2	-43	5	4	1
39	0.1	0.6	-9	-28	-33	-50	2
39	0.8	0.1	-34	-49	13	-46	1
39	0.9	0.8	-6	-14	41	3	2
39	0.7	0.5	-7	-33	20	-7	2
39	0.4	0.8	24	-31	24	-4	2
39	0.1	0.3	42	-28	25	12	2
39	0.9	0.4	44	2	-44	-46	1
39	0.9	0.4	23	2	18	-8	2
39	0.1	0.8	-14	-23	-12	-50	1
39	0.8	0.9	25	17	0	-4	1
39	0.6	0.7	42	-35	30	-24	2
39	0.7	0.1	39	9	48	20	2
39	0.3	0.9	13	-32	23	-23	2
40	0.3	0.1	-1	-9	-1	-8	2
40	0.7	0.5	40	1	30	-15	1
40	0.7	0.7	27	16	47	8	2
40	0.1	0.1	28	13	40	-37	1
40	0.8	0.2	31	-5	10	-13	1
40	0.8	0.7	-34	-42	50	-23	2
40	0.1	0.6	-12	-48	20	11	2
40	0.8	0.2	36	-14	-18	-37	1
40	0.4	0.7	2	-9	-32	-47	1
40	0.7	0.3	42	-5	18	-3	1
40	0.8	0.4	17	6	3	-50	1
40	0.7	0.4	38	20	42	1	1
40	0.7	0.5	20	-11	46	25	2
40	0.8	0.3	-2	-5	49	-39	2
40	0.1	0.5	19	-13	-20	-32	1
40	0.9	0.8	11	-12	4	-5	1
40	0.9	0.3	6	-1	50	16	2
40	0.5	0.1	9	-24	26	-19	1
40	0.7	0.1	40	-29	-9	-15	1
40	0.8	0.9	-34	-35	29	-43	2
40	0.1	0.9	3	-10	37	-47	2
40	0.6	0.8	5	-49	17	-27	2
40	0.1	0.5	25	-42	-3	-28	1
40	0.2	0.4	4	-49	16	-50	2
40	0.5	0.7	-5	-19	37	-48	2
40	0.7	0.4	5	-18	37	8	2
40	0.3	0.5	16	-48	-40	-42	1
40	0.1	0.1	49	-50	2	-45	1
40	0.8	0.7	11	-23	4	-17	1
40	0.4	0.5	-33	-44	-9	-17	2
40	0.1	0.7	-3	-22	-26	-44	1
40	0.6	0.1	50	41	-6	-36	1
40	0.2	0.5	29	-25	34	-31	2
40	0.1	0.6	22	-41	35	-46	2
40	0.1	0.8	-3	-4	-22	-49	1
40	0.3	0.5	7	-12	-33	-37	1
40	0.3	0.1	24	17	46	40	2
40	0.3	0.9	33	-7	6	-39	1
40	0.5	0.2	37	-14	44	15	2
40	0.6	0.4	38	-6	49	-21	1
40	0.2	0.4	-18	-22	-13	-29	2
40	0.3	0.7	42	-24	-6	-24	1
40	0.9	0.1	-9	-44	44	13	2
40	0.9	0.3	21	-47	21	-10	1
40	0.6	0.3	46	-6	14	6	2
40	0.1	0.5	12	6	16	-1	2
40	0.5	0.2	2	-34	36	13	2
40	0.5	0.7	21	-31	-14	-22	1
40	0.5	0.9	10	3	32	-37	2
40	0.5	0.6	44	-22	-10	-38	1
40	0.5	0.6	37	-26	29	-20	2
40	0.7	0.6	27	-28	-17	-29	1
40	0.6	0.5	4	-20	30	0	2
40	0.6	0.2	39	1	38	12	2
40	0.6	0.2	20	-27	-29	-37	1
40	0.6	0.2	24	-5	-21	-39	1
40	0.7	0.6	0	-25	10	3	2
40	0.3	0.3	-18	-46	42	-10	2
40	0.6	0.2	31	19	-34	-42	1
40	0.3	0.2	2	-38	45	12	2
40	0.1	0.3	44	-6	-20	-23	1
40	0.1	0.2	23	-23	-30	-33	1
40	0.1	0.1	32	-42	32	10	2
40	0.9	0.7	46	22	22	18	1
40	0.8	0.4	44	-6	1	-31	1
40	0.5	0.2	-19	-21	-15	-29	1
40	0.8	0.6	11	-38	-23	-36	1
40	0.3	0.7	13	-31	28	-14	2
40	0.2	0.7	49	17	30	-25	1
40	0.3	0.9	30	-38	-3	-37	2
40	0.9	0.5	-24	-30	32	-18	2
40	0.6	0.1	-16	-21	-13	-31	1
40	0.2	0.6	21	-38	14	-19	2
40	0.9	0.2	-10	-21	45	-2	2
40	0.5	0.2	47	6	-9	-34	1
40	0.4	0.7	38	18	19	-3	1
40	0.2	0.9	2	-47	12	-18	2
40	0.5	0.2	50	16	-33	-38	1
40	0.5	0.1	10	-8	6	-10	1
40	0.5	0.5	27	11	6	-49	1
40	0.3	0.3	38	-20	49	3	2
40	0.1	0.4	13	-1	20	-33	1
40	0.8	0.1	47	-13	43	39	2
40	0.7	0.1	-12	-41	-19	-42	1
40	0.4	0.3	-6	-48	42	-36	2
40	0.9	0.5	19	-36	43	-9	1
40	0.1	0.6	23	-2	-22	-33	1
40	0.1	0.8	30	-14	5	-1	2
40	0.1	0.5	7	-10	24	3	2
40	0.6	0.6	48	-22	43	-23	2
40	0.7	0.9	16	-39	33	5	2
40	0.1	0.2	5	-5	-14	-24	1
40	0.7	0.7	-31	-39	2	-47	2
40	0.1	0.7	-33	-44	38	4	2
40	0.3	0.8	-1	-15	24	-7	2
40	0.8	0.9	6	-44	38	-36	2
40	0.5	0.4	-6	-26	-34	-38	2
40	0.3	0.7	18	9	40	2	2
40	0.4	0.9	-46	-47	47	-24	2
40	0.5	0.4	47	-18	17	-1	1
40	0.3	0.3	-7	-32	-8	-39	1
40	0.4	0.5	42	-3	-12	-37	1
40	0.5	0.3	34	23	-18	-35	1
40	0.2	0.9	-17	-41	17	0	2
40	0.3	0.5	34	-27	32	-36	2
40	0.9	0.4	48	12	41	37	1
40	0.8	0.8	30	19	27	-41	1
40	0.5	0.6	-24	-38	38	34	2
40	0.8	0.6	48	-38	5	-48	1
40	0.9	0.9	-15	-23	32	23	2
40	0.3	0.3	-9	-43	39	-27	2
40	0.6	0.4	15	-23	24	-50	1
40	0.9	0.1	14	-28	21	-22	1
40	0.5	0.7	5	-43	-9	-26	1
40	0.8	0.7	36	-5	-17	-36	1
40	0.2	0.1	37	-20	-21	-49	1
40	0.5	0.9	6	-24	14	-40	2
40	0.6	0.3	9	5	36	-26	1
40	0.7	0.3	45	-34	-25	-37	1
40	0.9	0.6	-33	-34	49	17	2
40	0.1	0.4	-21	-42	47	-36	2
40	0.9	0.2	4	-42	-25	-35	1
40	0.6	0.5	32	-4	47	3	2
40	0.3	0.7	10	-46	14	-22	2
40	0.2	0.9	49	11	30	-37	1
40	0.8	0.8	27	12	42	-2	1
40	0.1	0.2	27	-12	15	-39	1
40	0.3	0.7	30	6	50	14	2
40	0.3	0.3	-4	-46	17	10	2
40	0.9	0.3	31	-30	35	-21	1
40	0.8	0.4	45	-48	-14	-37	1
40	0.8	0.2	5	-13	-28	-29	1
40	0.3	0.8	22	-19	-4	-26	1
40	0.9	0.7	40	-43	-2	-5	1
40	0.5	0.6	49	-34	-24	-26	1
40	0.8	0.6	-35	-39	29	-36	2
40	0.1	0.1	50	-50	46	-9	2
40	0.3	0.8	13	-10	-10	-33	1
40	0.5	0.6	33	-34	31	19	2
40	0.1	0.6	35	-13	-41	-49	1
40	0.8	0.6	33	1	41	18	2
40	0.2	0.2	49	31	13	-16	1
40	0.5	0.8	0	-43	10	3	2
40	0.6	0.5	35	-19	7	-22	1
40	0.4	0.2	3	-20	41	31	2
40	0.1	0.3	-3	-10	34	-35	2
40	0.7	0.5	15	-35	47	-48	2
40	0.6	0.6	19	-21	21	0	2
40	0.5	0.4	15	-20	13	-42	1
40	0.3	0.6	26	17	-11	-37	1
40	0.8	0.3	-1	-46	9	-26	1
40	0.1	0.1	46	-2	16	-30	1
40	0.4	0.7	10	-28	46	3	2
40	0.3	0.4	-38	-39	10	3	2
40	0.6	0.9	10	-33	-42	-44	1
40	0.3	0.9	3	-46	-40	-42	1
40	0.8	0.2	2	-33	-7	-44	1
40	0.2	0.8	15	-39	4	-22	2
40	0.3	0.1	23	3	-10	-34	1
40	0.1	0.6	49	-14	24	5	2
40	0.9	0.5	46	29	-7	-30	1
40	0.8	0.6	-30	-39	-5	-19	2
40	0.8	0.5	41	-5	-9	-17	1
40	0.1	0.9	17	-16	24	16	2
40	0.5	0.7	-38	-39	11	-24	2
40	0.6	0.9	33	-43	42	-42	2
40	0.1	0.4	-28	-42	44	-6	2
40	0.2	0.4	-5	-22	-27	-43	1
40	0.7	0.8	39	-4	-9	-20	1
40	0.4	0.7	33	-21	25	21	2
40	0.8	0.9	30	15	44	-15	2
40	0.5	0.1	13	7	16	-15	1
40	0.8	0.8	8	-40	32	5	2
40	0.2	0.3	-40	-47	37	22	2
40	0.4	0.2	-11	-34	1	-12	2
40	0.3	0.6	42	15	44	7	2
40	0.3	0.5	-15	-34	32	-43	2
40	0.6	0.7	-16	-29	23	18	2
40	0.6	0.9	-6	-31	-16	-29	2
40	0.6	0.5	10	7	19	-13	1
40	0.1	0.4	31	-30	-22	-28	1
40	0.2	0.1	28	10	-9	-41	1
40	0.6	0.4	-24	-33	50	10	2
40	0.2	0.1	37	15	38	-50	1
40	0.3	0.1	-8	-29	50	-41	1
40	0.1	0.9	41	5	-35	-49	1
40	0.6	0.9	-2	-27	42	-19	2
40	0.4	0.4	38	-38	-26	-43	1
40	0.5	0.2	9	-12	47	-46	1
40	0.7	0.9	46	-45	-6	-16	1
40	0.8	0.8	33	16	20	-5	1
40	0.1	0.8	46	1	-9	-50	1
40	0.3	0.1	49	-4	-19	-38	1
40	0.4	0.3	7	-20	38	-45	1
40	0.2	0.4	34	24	17	-47	1
40	0.9	0.3	16	-8	-24	-49	1
40	0.3	0.9	40	32	-2	-9	1
40	0.4	0.1	-24	-37	43	-48	2
40	0.3	0.5	5	-1	-32	-44	1
40	0.3	0.8	35	33	19	12	1
40	0.4	0.4	46	-20	25	-44	1
40	0.2	0.2	-31	-37	15	6	2
40	0.4	0.6	4	-15	-30	-42	1
40	0.9	0.6	-34	-44	-34	-50	2
40	0.2	0.2	49	31	-21	-27	1
40	0.4	0.4	2	-24	48	-30	2
40	0.9	0.5	33	32	49	11	1
40	0.5	0.9	19	-19	46	31	2
40	0.4	0.2	33	30	-26	-27	1
40	0.2	0.2	10	-39	47	5	2
40	0.6	0.2	50	-9	49	2	1
40	0.8	0.9	26	0	11	-17	1
40	0.4	0.2	25	-46	34	33	2
40	0.6	0.7	-21	-23	43	30	2
40	0.3	0.5	-22	-36	27	7	2
40	0.2	0.9	-9	-19	1	-41	2
40	0.9	0.4	21	10	-35	-44	1
40	0.3	0.3	19	0	25	-37	1
40	0.7	0.6	21	1	10	-21	1
40	0.7	0.2	11	1	-10	-41	1
40	0.7	0.4	22	-1	36	-39	1
40	0.6	0.5	-2	-19	37	-40	2
40	0.9	0.6	11	-20	42	-3	2
40	0.7	0.5	42	-45	28	-35	1
40	0.3	0.6	8	-12	37	-47	2
40	0.5	0.7	43	23	-2	-18	1
40	0.5	0.3	-34	-50	-42	-44	2
40	0.2	0.6	-3	-26	-15	-22	1
40	0.3	0.8	31	-28	35	-46	2
40	0.5	0.5	32	-11	-8	-25	1
40	0.5	0.4	44	-3	23	-21	1
40	0.3	0.9	-23	-40	28	7	2
40	0.9	0.6	23	-48	16	-9	1
40	0.2	0.8	36	0	28	3	2
40	0.6	0.1	-6	-39	49	30	2
40	0.7	0.9	32	9	44	-3	2
40	0.6	0.6	49	-13	-17	-21	1
40	0.7	0.5	16	-32	11	0	1
40	0.6	0.6	21	-26	44	24	2
40	0.2	0.2	34	-47	19	11	2
40	0.4	0.5	48	-25	-17	-42	1
40	0.2	0.8	29	-17	44	-20	2
40	0.7	0.8	11	-5	19	14	2
40	0.2	0.7	-20	-44	6	-8	2
40	0.4	0.2	24	22	-25	-41	1
40	0.6	0.6	-15	-37	1	-1	2
40	0.2	0.2	14	-1	22	-29	1
40	0.1	0.7	32	5	28	-19	2
40	0.8	0.9	-36	-37	-7	-31	2
40	0.9	0.5	12	-26	19	-12	2
40	0.2	0.9	4	-49	49	-15	2
40	0.8	0.8	24	-34	22	18	2
40	0.6	0.7	31	7	-20	-29	1
40	0.5	0.8	-10	-40	-17	-45	2
40	0.8	0.4	34	-39	-18	-21	1
40	0.5	0.3	30	19	6	-13	1
40	0.4	0.4	18	8	-7	-48	1
40	0.2	0.9	-30	-49	21	16	2
40	0.8	0.6	-12	-21	12	-42	2
40	0.5	0.3	-22	-41	-8	-35	2
40	0.2	0.6	-7	-35	3	-11	2
40	0.7	0.4	46	-25	0	-43	1
40	0.9	0.3	1	-1	48	-49	1
40	0.4	0.9	43	-10	-23	-49	1
40	0.3	0.2	2	-26	47	-11	2
40	0.4	0.9	-19	-38	30	-21	2
40	0.3	0.1	37	6	47	18	2
40	0.9	0.2	3	-12	-23	-24	1
40	0.8	0.3	50	45	46	16	1
40	0.1	0.2	47	35	10	-19	1
40	0.9	0.5	48	-28	49	27	2
40	0.3	0.4	28	-28	48	28	2
40	0.9	0.3	32	20	37	-37	1
40	0.4	0.1	-16	-18	31	-6	2
40	0.8	0.9	-8	-50	14	-20	2
40	0.2	0.3	49	-2	38	-45	1
40	0.4	0.7	36	33	-30	-31	1
40	0.7	0.1	20	-7	-15	-41	1
40	0.1	0.4	9	-43	10	-24	2
40	0.3	0.2	31	-6	36	-22	1
40	0.9	0.8	-18	-25	37	-37	2
40	0.9	0.3	47	3	-4	-6	1
40	0.4	0.6	38	9	29	10	1
40	0.5	0.4	43	-24	39	-35	1
40	0.6	0.2	29	-43	26	-44	1
40	0.7	0.4	1	-34	37	22	2
40	0.5	0.7	38	26	32	9	1
40	0.2	0.9	22	-48	36	-48	2
40	0.2	0.1	12	6	50	42	2
40	0.2	0.9	29	-24	45	16	2
40	0.5	0.9	-26	-39	-10	-23	2
40	0.6	0.7	8	-37	46	13	2
40	0.8	0.5	36	-25	32	-36	2
40	0.2	0.7	29	12	-3	-41	1
40	0.4	0.6	50	-47	34	25	2
40	0.4	0.3	0	-39	24	15	2
40	0.8	0.3	15	-46	27	-4	1
40	0.1	0.9	46	25	39	-25	1
40	0.6	0.2	20	4	30	23	2
40	0.9	0.8	39	33	49	-1	1
41	0.8	0.3	49	18	49	-9	1
41	0.2	0.1	-49	-50	-2	-24	2
41	0.8	0.7	3	-20	18	4	2
41	0.8	0.5	31	-7	-18	-43	1
41	0.7	0.6	35	12	32	1	1
41	0.1	0.9	44	-41	33	-11	2
41	0.2	0.2	-6	-24	26	-45	2
41	0.9	0.3	11	-40	16	-15	1
41	0.9	0.8	41	-46	9	2	1
41	0.1	0.7	44	-41	-23	-49	1
41	0.6	0.1	50	11	44	40	2
41	0.9	0.6	1	-38	-24	-36	1
41	0.8	0.8	-20	-45	50	19	2
41	0.5	0.4	21	17	33	18	2
41	0.7	0.5	-15	-24	48	0	2
41	0.9	0.5	-6	-34	8	-20	2
41	0.3	0.5	38	-24	26	6	2
41	0.9	0.2	1	-29	-21	-22	1
41	0.2	0.4	42	16	14	1	1
41	0.8	0.8	-9	-26	43	24	2
41	0.9	0.1	49	-8	29	6	1
41	0.5	0.7	27	-6	7	-41	2
41	0.9	0.6	-40	-43	22	-2	2
41	0.1	0.6	44	6	26	-36	1
41	0.6	0.8	-4	-14	34	-26	2
41	0.7	0.9	17	14	-3	-10	1
41	0.5	0.9	46	-25	35	-9	2
41	0.1	0.8	-27	-43	48	-47	2
41	0.7	0.7	23	-28	0	-18	1
41	0.2	0.7	44	-5	16	-22	2
41	0.1	0.4	-12	-27	37	-23	2
41	0.5	0.5	16	-49	28	-48	1
41	0.5	0.2	41	25	21	-6	1
41	0.3	0.8	50	41	-17	-41	1
41	0.3	0.4	27	-3	43	38	2
41	0.8	0.4	-25	-43	23	-35	2
41	0.4	0.1	25	13	45	-29	1
41	0.6	0.5	44	21	30	10	1
41	0.7	0.7	0	-37	48	43	2
41	0.3	0.9	-14	-22	36	-12	2
41	0.5	0.6	45	10	-33	-47	1
41	0.3	0.5	39	-22	-14	-17	1
41	0.6	0.1	19	13	-15	-25	1
41	0.6	0.3	7	-20	12	-25	1
41	0.9	0.9	17	-26	-7	-27	1
41	0.8	0.4	17	-30	48	44	2
41	0.6	0.7	-22	-46	26	-25	2
41	0.8	0.1	-2	-14	15	-26	1
41	0.2	0.8	34	16	42	14	2
41	0.8	0.8	-17	-32	50	15	2
41	0.4	0.5	44	-4	13	-41	1
41	0.5	0.4	41	-33	34	-5	1
41	0.2	0.8	22	-39	49	-4	2
41	0.9	0.4	-13	-46	34	-36	2
41	0.4	0.1	29	-20	26	5	2
41	0.5	0.8	10	-41	29	7	2
41	0.7	0.5	10	-12	43	22	2
41	0.1	0.7	36	14	39	2	2
41	0.8	0.6	33	-12	6	-47	1
41	0.8	0.5	23	-22	17	8	2
41	0.7	0.9	16	-22	13	-10	2
41	0.5	0.6	-12	-24	-8	-32	2
41	0.5	0.2	24	5	2	-1	1
41	0.1	0.6	26	-36	-39	-50	2
41	0.6	0.8	18	-43	49	34	2
41	0.4	0.9	8	7	49	0	2
41	0.4	0.9	-2	-16	39	16	2
41	0.5	0.8	48	-43	-2	-24	1
41	0.9	0.2	0	-35	34	17	2
41	0.4	0.9	19	-48	-6	-23	2
41	0.9	0.3	-18	-45	27	19	2
41	0.8	0.7	8	-6	22	-49	2
41	0.9	0.9	43	-25	38	1	2
41	0.7	0.9	12	-8	20	14	2
41	0.2	0.8	48	29	18	-11	1
41	0.8	0.3	29	-3	30	5	1
41	0.9	0.4	45	42	-18	-33	1
41	0.5	0.6	46	-30	-7	-40	1
41	0.4	0.4	36	32	-16	-43	1
41	0.7	0.2	31	27	42	20	1
41	0.9	0.3	42	35	26	14	1
41	0.8	0.3	-1	-19	-9	-38	1
41	0.6	0.2	23	-22	48	-44	1
